text,ix,sentence,проведение выборов,качество управления,качество здравоохранения,строительство атомной электростанции,развитие промышленности,развитие сельского хозяйства,состояние жилья,качество и стоимость услуг ЖКХ,состояние дорожной сети,газификация
campaign-speech-16.txt,13," Активная гражданская позиция, способность выбирать и действо вать основной показатель жизнеспособности страны.",1,0,0,0,0,0,0,0,0,0
campaign-speech-16.txt,14, Высокая явка на выборы это демонстрация воли и силы нашего народа.,1,0,0,0,0,0,0,0,0,0
campaign-speech-16.txt,17, Примите активное участие в выборах вне зависимости от политических взглядов и симпатий!,1,0,0,0,0,0,0,0,0,0
campaign-speech-17.txt,1,"Основными задачами депутатской деятельности считает защиту жизненных интересов своих избирателей, обеспечение чистоты и порядка на улицах и во дворах, ремонт и реконструкцию дорог, надёжную социальную защиту пожилых людей, инвалидов и малообеспеченных семей, свободный доступ местного населения к историческим зонам отдыха возле подмосковных водохранилищ.",0,0,0,0,0,0,0,0,1,0
campaign-speech-19.txt,10," А это значит, что у меня кандидата в органы местного самоуправления от партии «ЕДИНАЯ РОССИЯ» есть реальные основания быть уверенным, что я могу достичь всех поставленных передо мной задач сделать наше поселение местом, где комфортно жить, создавать семью, работать и растить детей.",1,0,0,0,0,0,0,0,0,0
campaign-speech-19.txt,15,Модернизация объектов коммунальной инфраструктуры.,0,0,0,0,0,0,1,1,0,0
campaign-speech-19.txt,17,"Увеличение объемов капитального и текущего ремонта муниципального жилищного фонда, участие в районной программе жилищного строительства.",0,0,0,0,0,0,1,0,0,0
campaign-speech-19.txt,21,"Проведение постоянного мониторинга качества оказания жилищно коммунальных услуг, контроль над деятельностью обслуживающей компании.",0,0,0,0,0,0,1,1,0,0
campaign-speech-19.txt,26,Ремонт гравийного покрытия дорог сельского поселения.,0,0,0,0,0,0,0,0,1,0
campaign-speech-19.txt,28,"Качественные и своевременные работы по летнему и зимнему содержанию дорог в границах сельского поселения, увеличение объемов дорожного ремонта.",0,0,0,0,0,0,0,0,1,0
campaign-speech-19.txt,40,Увеличение доходов бюджета медицины от использования муниципальной недвижимости и земельных участков.,0,0,1,0,0,0,0,0,0,0
campaign-speech-19.txt,48,"Создание экономических условий, способствующих развитию крестьянских (фермерских) хозяйств и личных подсобных хозяйств населения.",0,0,0,0,0,1,0,0,0,0
campaign-speech-19.txt,49,Способствовать развитию сельскохозяйственного производства современными техническими средствами для производства и переработки сельхозпродукции.,0,0,0,0,1,1,0,0,0,0
campaign-speech-2.txt,6,"Все мы понимаем, что действия администрации, депутатов, городских структур должны быть направлены на улучшение нашей с вами жизни.",0,1,0,0,0,0,0,0,0,0
campaign-speech-20.txt,1,Я обдуманно и целенаправленно выдвинул свою кандидатуру на должность главы нашего сельского поселения Габовское.,1,0,0,0,0,0,0,0,0,0
campaign-speech-20.txt,3,"Тот факт, что кроме меня на эту должность выдвинули свои кандидатуры ещё пять кандидатов, позволит каждому жителю поселения сделать свой осознанный выбор.",1,0,0,0,0,0,0,0,0,0
campaign-speech-20.txt,5," Жители нашего поселения достойны участвовать в честных, демократических выборах.",1,0,0,0,0,0,0,0,0,0
campaign-speech-20.txt,13, В моей предвыборной программе учтены вопросы быта и благоустройства посёлка Горки-25 с учётом предстоящего перевода земельного и жилого фонда в муниципальную собственность.,0,0,0,0,0,0,1,0,0,0
campaign-speech-20.txt,16, Конкретные результаты работы всей Администрации сельского поселения Вы видите сами.,0,1,0,0,0,0,0,0,0,0
campaign-speech-20.txt,17," Ежегодно Администрация вместе с Вами подводит итоги, вместе мы решаем – как будет развиваться наше поселение.",0,1,0,0,0,0,0,0,0,0
campaign-speech-20.txt,20,"От Вашего выбора, уважаемые земляки, зависит будущее поселения, его развитие и, как результат – повышения уровня и качества жизни жителей сельского поселения Габовское.",1,0,0,0,0,0,0,0,0,0
campaign-speech-20.txt,22,"Своей задачей на посту Главы сельского поселения в рамках общих правовых, территориальных, организационных и экономических принципов организации местного самоуправления в рамках тех полномочий, которыми наделены органы местного самоуправления, считаю главным профессионально управлять хозяйством поселения, представлять и защищать интересы жителей поселения, грамотно руководить аппаратом администрации поселения.",0,1,0,0,0,1,0,0,0,0
campaign-speech-20.txt,23," Убежден, что глава поселения должен быть не только политиком, но и опытным управленцем, профессиональным хозяйственником.",0,1,0,0,0,0,0,0,0,0
campaign-speech-20.txt,26,"В своей работе обязуюсь руководствоваться Федеральным законом ""Об общих принципах организации местного самоуправления в Российской Федерации"", в котором определены вопросы местного значения и именно по решению этих вопросов дается оценка деятельности Главы поселения и администрации в целом.",0,1,0,0,0,0,0,0,0,0
campaign-speech-20.txt,33,"более детально изучить ситуацию с налогообложением, и принять необходимые меры по защите наиболее ущемленных слоев нашего населения, а так же жителей ТСЖ «Мечта», которые в массовом порядке инициируют пересмотр ставки налогооблажения….",0,0,0,0,0,0,1,0,0,0
campaign-speech-20.txt,36,"для более качественного контроля за расходованием бюджетных средств подрядными организациями, создать при Главе Администрацию общественную комиссию народного контроля из числа наиболее уважаемых граждан нашего поселения.",0,1,0,0,0,0,0,0,0,0
campaign-speech-20.txt,39,"улучшить работу по информированию нашего населения о формировании бюджета и о расходовании бюджетных средств, путем постоянного отчета всех структурных подразделений Администрации перед жителями и отчетности о деятельности Депутатов и Администрации в Вестнике приозерья и на сайте Администрации.",0,1,0,0,0,0,0,0,0,0
campaign-speech-20.txt,41,"Продолжить начатую работу по организации электро-, тепло-, газо и водоснабжения населения, водоотведения; ремонта и строительства автомобильных дорог местного значения; обеспечения безопасности дорожного движения; создание и обеспечение функционирования парковок (парковочных мест), осуществление муниципального контроля за сохранностью автомобильных дорог; создание условий для предоставления транспортных услуг населению и организация транспортного обслуживания населения в границах поселения КОММУНИКАЦИИ И ТРАНСПОРТ!",0,0,0,0,0,0,0,1,1,1
campaign-speech-20.txt,44,"мобилизовать структуры администрации для окончания проектов по обеспечению электро-, тепло-, и водоснабжения населения, водоотведения, а также провести мониторинг по всем населенным пунктам и составить программы обеспечения населения указанными коммуникациями для каждого населенного пункта отдельно!",0,1,0,0,0,0,0,1,0,0
campaign-speech-20.txt,46,"создать при Главе Администрациирабочую группу по газоснабжению всех населенных пунктов нашего поселения, требовать от руководства Мособлгаза включения сельского поселения Габовское в комплексные программы газификации Московской области;",0,0,0,0,0,0,0,0,0,1
campaign-speech-20.txt,47,"усилить общественный контроль за состоянием и уборкой дорог, добиться силами местной власти и общественности надлежащего исполнения работ от структур Мособлавтодора;",0,0,0,0,0,0,0,0,1,0
campaign-speech-20.txt,52,"продолжать программу «Чистая вода», приступить работам по оснащению водозаборов в д.",0,0,0,0,0,0,0,1,0,0
campaign-speech-20.txt,57,установить светофоры на пешеходных переходах в пос.,0,0,0,0,0,0,0,0,1,0
campaign-speech-20.txt,59,"добиться от организаций и предприятий устранить неудобства связанные со стоянкой большегрузных автомобилей вдоль Рогачевского шоссе, и не допускать подобных ситуаций в будущем;",0,0,0,0,1,0,0,0,1,0
campaign-speech-20.txt,60,провести мониторинг на предмет изменения дорожной ситуации связанной с изменением режима движения для большегрузных автомобилей на МКАД и в случае необходимости принять меры по организации стоянок отстойников; ,0,0,0,0,0,0,0,0,1,0
campaign-speech-20.txt,62,произвести реконструкцию и устройство уличного освещения в д.,0,0,0,0,0,0,0,1,0,0
campaign-speech-20.txt,74,произвести ремонт дорожного покрытия дорог и проездов в д.,0,0,0,0,0,0,0,0,1,0
campaign-speech-20.txt,81,"открыть ""горячую линию"" для сбора информации о состоянии автомобильных дорог на территории поселения;",0,0,0,0,0,0,0,0,1,0
campaign-speech-20.txt,82,"Вывести на более высокий уровень оказание населению муниципальных услуг связанных с градостроительной деятельностью и землеустройством, таких как, утверждение подготовленной на основе генеральных планов поселения документации по планировке территории, выдача разрешений на строительство, разрешений на ввод объектов в эксплуатацию при осуществлении строительства, реконструкции объектов капитального строительства, подготовка, постановка на кадастр муниципальных объектов, ГРАДОСТРОИТЕЛЬНАЯ ДЕЯТЕЛЬНОСТЬ И ЗЕМЛЕУСТРОЙСТВО!",0,0,0,0,0,0,0,1,0,0
campaign-speech-20.txt,86," оказывать дополнительные услуги населению: инженерно-геодезические изыскания (топосъемки) для подготовки землеустроительной и градостроительной документации, кадастровые работы (обмеры земельных участков с последующей постановкой на кадастровый учет, вынос в натуру установленных границ земельных участков и др.",0,0,0,0,0,0,0,1,0,0
campaign-speech-20.txt,89," подготовить открытие «Единого окна» для приема заявлений на оказание муниципальных услуг (выдача разрешений на строительство, реконструкцию, на ввод в эксплуатацию объектов капитального строительства, на перепланировки помещений; подготовка ситуационных планов для подключения к инженерным сетям; утверждение градостроительных планов; присвоение адресов земельным участкам и объектам и др.",0,0,0,0,0,0,0,1,0,0
campaign-speech-20.txt,91,"Для решения острых проблем связанных с обеспечением проживающих в поселении и нуждающихся в жилых помещениях малоимущих граждан жилыми помещениями, организовать строительство и усилить общественный контроль за содержанием муниципального жилищного фонда, создать условия для жилищного строительства МУНИЦАПАЛЬНЫЙ ЖИЛОЙ ФОНД!",0,0,0,0,0,0,1,0,0,0
campaign-speech-20.txt,94,произвести ремонт кровель в дух-этажных жилых домах в пос.,0,0,0,0,0,0,1,0,0,0
campaign-speech-20.txt,98," Останкино шумозащитные экраны вдоль Рогачевского шоссе, между защитными экранами и жилыми домами организовать природно-ландшафтные полосы, произвести реконструкцию уличного освещения;",0,0,0,0,0,0,1,1,0,0
campaign-speech-20.txt,102,добиться окончательной передачи жилого фонда пос.,0,0,0,0,0,0,1,0,0,0
campaign-speech-20.txt,104,"разработать комплексную программу ""реанимации"" жилого фонда пос.",0,0,0,0,0,0,1,0,0,0
campaign-speech-20.txt,106,"произвести устройство автостоянки, утепление кровель 2-х этаж домов, ремонт подъездной дороги на территории д.",0,0,0,0,0,0,1,0,1,0
campaign-speech-20.txt,118,"совместно с педагогами приступить к созданию в старших классах, из числа активной молодёжи, секции для связи с администрацией для удовлетворения потребностей школьников;",0,1,0,0,0,0,0,0,0,0
campaign-speech-20.txt,120,добиться от застройщика Жилого комплекса «Мечта» выполнение обязательств по строительству муниципальных детских садов и средних общеобразовательных школ в соответствии с утвержденным проектом планировки;,0,0,0,0,0,0,1,0,0,0
campaign-speech-20.txt,121,"На территории нашего поселения действует одна поликлиника и две амбулатории, а также несколько аптек.",0,0,1,0,0,0,0,0,0,0
campaign-speech-20.txt,122, Медицинское обслуживание жителей пос.,0,0,1,0,0,0,0,0,0,0
campaign-speech-20.txt,124," Останкино обеспечивает Лобненская городская больница, а население д.",0,0,1,0,0,0,0,0,0,0
campaign-speech-20.txt,126, Горки-25 обслуживаются в Дмитровской городской больнице МЕДИЦИНА!,0,0,1,0,0,0,0,0,0,0
campaign-speech-20.txt,128,"изменения подчиненности амбулаторий, то есть, амбулатории будут находиться в подчинении поликлиники пос.",0,0,1,0,0,0,0,0,0,0
campaign-speech-20.txt,130,"продолжим оснащение медицинских учреждений современным медицинским оборудованием, и укомплектуем их в соответствии с современными требованиями;",0,0,1,0,0,0,0,0,0,0
campaign-speech-20.txt,131,добьемся от застройщика Жилого комплекса «Мечта» выполнение обязательств по строительству медицинских учреждений в соответствии с утвержденным проектом планировки;,0,0,1,0,0,0,1,0,0,0
campaign-speech-20.txt,136,обеспечить пожарные водоемы местами забора воды для пожарных нужд в соответствии с установленными нормами;,0,0,0,0,0,0,0,1,0,0
campaign-speech-20.txt,138,"В поселении необходимо продолжить положительные тенденции, которые уже были сформированы, по обеспечению жителей поселения услугами связи, общественного питания, торговли и бытового обслуживания; содействию в развитии сельскохозяйственного производства, созданию условий для развития малого и среднего предпринимательства ИНФРАСТРУКТУРА!",0,0,0,0,1,1,0,1,0,0
campaign-speech-20.txt,140,На первом заседании рабочей группы приГлаве Администрации по предпринимательству мы рассмотрим возможности и примем необходимые шаги по: -,0,1,0,0,0,0,0,0,0,0
campaign-speech-20.txt,145,"Считаю, что необходимо и в дальнейшем создавать условия для организации досуга и обеспечения жителей поселения услугами учреждений культуры; привлечь как можно больше молодых специалистов для работы в сфере культуры, активизировать работу с детьми и молодежью; организовывать библиотечное обслуживание населения на должном уровне, создать условия для увеличения классов и специальностей для занятий детей в музыкальных школах КУЛЬТУРА И ДОСУГ!",0,0,0,0,0,0,0,1,0,0
campaign-speech-20.txt,169,"Принимая непосредственное участие в недопущении строительства на территории нашего поселения Московского городского кладбища, я столкнулся с ситуацией, когда с одной стороны на муниципальные органы возложена организация ритуальных услуг и содержание мест захоронения, а с другой стороны своевременность, разумность и целесообразность выделения земель для мест погребения РИТУАЛЬНЫЕ УСЛУГИ!",0,0,0,0,0,0,0,1,0,0
campaign-speech-20.txt,176,"Огромное значение для нашего поселения имеет деятельность по сохранению уникальных природных богатств; создание, развитие и обеспечение охраны лечебно-оздоровительных местностей, а также осуществление муниципального контроля в области использования и охраны особо охраняемых природных территорий; осуществление мероприятий по обеспечению безопасности людей на водных объектах, охране их жизни и здоровья; осуществление муниципального лесного контроля; организация сбора и вывоза бытовых отходов и мусора ЭКОЛОГИЯ!",0,0,0,0,0,0,0,1,0,0
campaign-speech-20.txt,182,Реализовать проект по строительству центральной канализации в д.,0,0,0,0,0,0,0,1,0,0
campaign-speech-20.txt,187,принять необходимые меры и поддержать мероприятия по мониторингу и общественному контролю за деятельностью отдельных предприятий – загрязнителей окружающей среды.,0,0,0,0,1,0,0,0,0,0
campaign-speech-20.txt,192,ликвидировать незаконные свалки строительного и бытового мусора на территории сельского поселения,0,0,0,0,0,0,0,1,0,0
campaign-speech-3.txt,7,"Добиться реализации предложений граждан по благоустройству, озеленению и своевременного ремонта дорожного покрытия дворовых территорий",0,0,0,0,0,0,0,0,1,0
campaign-speech-3.txt,8,Подготовить предложения по решению проблемы парковки автомобилей,0,0,0,0,0,0,0,0,1,0
campaign-speech-3.txt,9,Регулярно отчитываться о проделанной работе перед избирателями.,0,1,0,0,0,0,0,0,0,0
campaign-speech-4.txt,3,"Дальнейшее благоустройство дворовых территорий: освещение, озеленение, строительство детских площадок, увеличение числа парковочных мест.",0,0,0,0,0,0,0,1,0,0
campaign-speech-4.txt,9,гарантированное первое рабочее место молодым медикам.,0,0,1,0,0,0,0,0,0,0
campaign-speech-4.txt,11,"привлечение прямых иностранных инвестиций в реальный сектор экономики с целью создания новых производств, выпуска конкурентоспособной продукции, снижения уровня безработицы и обеспечения эффективной занятости населения.",0,1,0,0,1,0,0,0,0,0
campaign-speech-5.txt,3,"Добиться реализации предложений граждан по благоустройству, озеленению и сво евременного ремонта дорожного покрытия дворовых территорий.",0,0,0,0,0,0,0,0,1,0
campaign-speech-5.txt,6, Строительство общеобразовательной школы с бассейном в 7-м микрорайоне Оказывать помощь жителям города по выбору надежных управляющих компани.,1,1,0,0,0,0,0,0,0,0
campaign-speech-5.txt,7, Подготовить предложения по решению проблемы парковки автомобилей.,0,0,0,0,0,0,0,0,1,0
campaign-speech-5.txt,8, Регулярно отчитываться о проделанной работе перед горожанами.,0,1,0,0,0,0,0,0,0,0
campaign-speech-6.txt,1,"Дорогие николаевцы, чем ближе ко дню голосования, тем больше грязи и компромата начинает выливаться на кандидатов, которые являются лидерами предвыборных перегонов.",1,0,0,0,0,0,0,0,0,0
campaign-speech-6.txt,16," Я искренне благодарен всем людям, которые не остались безразличными к этой ситуации и уверен, что моих приверженцев эти листовки только укрепят в том, что они сделали правильный выбор.",1,0,0,0,0,0,0,0,0,0
campaign-speech-6.txt,18,"Призываю всех прийти 26 ОКТЯБРЯ на избирательные участки и отдать свой голос за того, кто, по Вашему мнению, достойный представлять интересы жителей округа.",1,0,0,0,0,0,0,0,0,0
